Word,Method1,Method2,Jaccard_Similarity
diagrammatic,gpt,mw,0.0
diagrammatic,gpt,wordnet,0.0
diagrammatic,llama,mw,0.1
diagrammatic,llama,wordnet,0.0
diagrammatic,mw,wordnet,0.0
monument,deepseek,gpt,0.23076923076923078
monument,deepseek,llama,0.35714285714285715
monument,deepseek,mw,0.047619047619047616
monument,deepseek,wordnet,0.08333333333333333
monument,gpt,llama,0.5
monument,gpt,mw,0.125
monument,gpt,wordnet,0.125
monument,llama,mw,0.05
monument,llama,wordnet,0.09090909090909091
monument,mw,wordnet,0.07142857142857142
analgesia,deepseek,gpt,0.125
analgesia,deepseek,llama,0.375
analgesia,deepseek,mw,0.0
analgesia,deepseek,wordnet,0.0
analgesia,gpt,llama,0.1111111111111111
analgesia,gpt,mw,0.0
analgesia,gpt,wordnet,0.0
analgesia,llama,mw,0.0
analgesia,llama,wordnet,0.0
analgesia,mw,wordnet,0.0
digger,deepseek,gpt,0.08333333333333333
digger,deepseek,llama,0.08333333333333333
digger,deepseek,mw,0.0
digger,deepseek,wordnet,0.09090909090909091
digger,gpt,llama,0.42857142857142855
digger,gpt,mw,0.0
digger,gpt,wordnet,0.2857142857142857
digger,llama,mw,0.0
digger,llama,wordnet,0.2857142857142857
digger,mw,wordnet,0.0
wrapped,deepseek,gpt,0.29411764705882354
wrapped,deepseek,llama,0.29411764705882354
wrapped,deepseek,mw,0.0423728813559322
wrapped,deepseek,wordnet,0.0625
wrapped,gpt,llama,0.4
wrapped,gpt,mw,0.026785714285714284
wrapped,gpt,wordnet,0.04
wrapped,llama,mw,0.045454545454545456
wrapped,llama,wordnet,0.0
wrapped,mw,wordnet,0.049586776859504134
insanely,deepseek,gpt,0.3
insanely,deepseek,llama,0.3333333333333333
insanely,deepseek,mw,0.012578616352201259
insanely,deepseek,wordnet,0.15384615384615385
insanely,gpt,llama,0.3
insanely,gpt,mw,0.0
insanely,gpt,wordnet,0.0
insanely,llama,mw,0.012578616352201259
insanely,llama,wordnet,0.07142857142857142
insanely,mw,wordnet,0.006289308176100629
monolith,deepseek,gpt,0.3333333333333333
monolith,deepseek,llama,0.6363636363636364
monolith,deepseek,mw,0.20833333333333334
monolith,deepseek,wordnet,0.0
monolith,gpt,llama,0.2727272727272727
monolith,gpt,mw,0.08695652173913043
monolith,gpt,wordnet,0.0
monolith,llama,mw,0.125
monolith,llama,wordnet,0.0
monolith,mw,wordnet,0.0
trail,deepseek,gpt,0.5
trail,deepseek,llama,0.5
trail,deepseek,mw,0.17391304347826086
trail,deepseek,wordnet,0.038461538461538464
trail,gpt,llama,0.7777777777777778
trail,gpt,mw,0.25
trail,gpt,wordnet,0.041666666666666664
trail,llama,mw,0.25
trail,llama,wordnet,0.041666666666666664
trail,mw,wordnet,0.1724137931034483
workday,deepseek,gpt,0.8
workday,deepseek,llama,0.0
workday,deepseek,mw,0.0
workday,deepseek,wordnet,0.14285714285714285
workday,gpt,llama,0.0
workday,gpt,mw,0.0
workday,gpt,wordnet,0.16666666666666666
workday,llama,mw,0.0
workday,llama,wordnet,0.0
workday,mw,wordnet,0.0
flexibly,deepseek,gpt,0.16666666666666666
flexibly,deepseek,llama,0.07142857142857142
flexibly,deepseek,mw,0.0
flexibly,deepseek,wordnet,0.0
flexibly,gpt,llama,0.125
flexibly,gpt,mw,0.0
flexibly,gpt,wordnet,0.0
flexibly,llama,mw,0.0
flexibly,llama,wordnet,0.0
flexibly,mw,wordnet,0.0
gastritis,deepseek,gpt,0.75
gastritis,deepseek,llama,0.0
gastritis,deepseek,mw,0.0
gastritis,deepseek,wordnet,0.0
gastritis,gpt,llama,0.0
gastritis,gpt,mw,0.0
gastritis,gpt,wordnet,0.0
gastritis,llama,mw,0.0
gastritis,llama,wordnet,0.0
gastritis,mw,wordnet,0.0
dab,deepseek,gpt,0.36363636363636365
dab,deepseek,llama,0.3333333333333333
dab,deepseek,mw,0.029850746268656716
dab,deepseek,wordnet,0.13333333333333333
dab,gpt,llama,0.5714285714285714
dab,gpt,mw,0.025380710659898477
dab,gpt,wordnet,0.2
dab,llama,mw,0.025252525252525252
dab,llama,wordnet,0.3
dab,mw,wordnet,0.02
unsuited,deepseek,gpt,0.3333333333333333
unsuited,deepseek,llama,0.13333333333333333
unsuited,deepseek,mw,0.0
unsuited,deepseek,wordnet,0.0
unsuited,gpt,llama,0.3
unsuited,gpt,mw,0.0
unsuited,gpt,wordnet,0.1111111111111111
unsuited,llama,mw,0.0
unsuited,llama,wordnet,0.1
unsuited,mw,wordnet,0.0
chiller,deepseek,gpt,0.6666666666666666
chiller,deepseek,llama,0.42857142857142855
chiller,deepseek,mw,0.0
chiller,deepseek,wordnet,0.0
chiller,gpt,llama,0.42857142857142855
chiller,gpt,mw,0.0
chiller,gpt,wordnet,0.0
chiller,llama,mw,0.0
chiller,llama,wordnet,0.0
chiller,mw,wordnet,0.0
macronutrient,deepseek,gpt,0.14285714285714285
macronutrient,deepseek,llama,0.5
macronutrient,deepseek,mw,0.045454545454545456
macronutrient,deepseek,wordnet,0.0
macronutrient,gpt,llama,0.25
macronutrient,gpt,mw,0.05
macronutrient,gpt,wordnet,0.0
macronutrient,llama,mw,0.041666666666666664
macronutrient,llama,wordnet,0.0
macronutrient,mw,wordnet,0.0
asexually,deepseek,gpt,0.16666666666666666
asexually,deepseek,llama,0.2857142857142857
asexually,deepseek,mw,0.0
asexually,deepseek,wordnet,0.0
asexually,gpt,llama,0.2
asexually,gpt,mw,0.0
asexually,gpt,wordnet,0.0
asexually,llama,mw,0.0
asexually,llama,wordnet,0.0
asexually,mw,wordnet,0.0
perversity,deepseek,gpt,0.13333333333333333
perversity,deepseek,llama,0.35714285714285715
perversity,deepseek,mw,0.007936507936507936
perversity,deepseek,wordnet,0.16666666666666666
perversity,gpt,llama,0.0
perversity,gpt,mw,0.0
perversity,gpt,wordnet,0.0
perversity,llama,mw,0.0
perversity,llama,wordnet,0.1
perversity,mw,wordnet,0.00847457627118644
eugenics,deepseek,gpt,0.25
eugenics,deepseek,llama,0.42857142857142855
eugenics,deepseek,mw,0.0
eugenics,deepseek,wordnet,0.0
eugenics,gpt,llama,0.25
eugenics,gpt,mw,0.0
eugenics,gpt,wordnet,0.0
eugenics,llama,mw,0.0
eugenics,llama,wordnet,0.0
eugenics,mw,wordnet,0.0
dure,deepseek,gpt,0.0
dure,deepseek,llama,0.8333333333333334
dure,deepseek,mw,0.0
dure,deepseek,wordnet,0.0
dure,gpt,llama,0.0
dure,gpt,mw,0.0
dure,gpt,wordnet,0.0
dure,llama,mw,0.0
dure,llama,wordnet,0.0
dure,mw,wordnet,0.0
pastime,deepseek,gpt,0.5454545454545454
pastime,deepseek,llama,0.5454545454545454
pastime,deepseek,mw,0.125
pastime,deepseek,wordnet,0.08333333333333333
pastime,gpt,llama,0.4
pastime,gpt,mw,0.07142857142857142
pastime,gpt,wordnet,0.1111111111111111
pastime,llama,mw,0.09090909090909091
pastime,llama,wordnet,0.1111111111111111
pastime,mw,wordnet,0.0
juggling,deepseek,gpt,0.375
juggling,deepseek,llama,0.4444444444444444
juggling,deepseek,mw,0.0
juggling,deepseek,wordnet,0.0
juggling,gpt,llama,0.2
juggling,gpt,mw,0.0
juggling,gpt,wordnet,0.125
juggling,llama,mw,0.0
juggling,llama,wordnet,0.1
juggling,mw,wordnet,0.029411764705882353
hop,deepseek,gpt,0.8333333333333334
hop,deepseek,llama,0.8333333333333334
hop,deepseek,mw,0.10526315789473684
hop,deepseek,wordnet,0.1
hop,gpt,llama,0.6666666666666666
hop,gpt,mw,0.08771929824561403
hop,gpt,wordnet,0.0
hop,llama,mw,0.08771929824561403
hop,llama,wordnet,0.1111111111111111
hop,mw,wordnet,0.01639344262295082
expanding,deepseek,gpt,0.5
expanding,deepseek,llama,0.5333333333333333
expanding,deepseek,mw,0.07692307692307693
expanding,deepseek,wordnet,0.0
expanding,gpt,llama,0.6
expanding,gpt,mw,0.039603960396039604
expanding,gpt,wordnet,0.0
expanding,llama,mw,0.0594059405940594
expanding,llama,wordnet,0.0
expanding,mw,wordnet,0.05504587155963303
evaporation,deepseek,gpt,0.08333333333333333
evaporation,deepseek,llama,0.45454545454545453
evaporation,deepseek,mw,0.044444444444444446
evaporation,deepseek,wordnet,0.21428571428571427
evaporation,gpt,llama,0.1
evaporation,gpt,mw,0.0
evaporation,gpt,wordnet,0.09090909090909091
evaporation,llama,mw,0.0
evaporation,llama,wordnet,0.25
evaporation,mw,wordnet,0.0
amperage,deepseek,gpt,0.3333333333333333
amperage,deepseek,llama,0.2857142857142857
amperage,deepseek,mw,0.0
amperage,deepseek,wordnet,0.0
amperage,gpt,llama,0.2857142857142857
amperage,gpt,mw,0.0
amperage,gpt,wordnet,0.0
amperage,llama,mw,0.0
amperage,llama,wordnet,0.0
amperage,mw,wordnet,0.0
thrusting,deepseek,gpt,0.5555555555555556
thrusting,deepseek,llama,0.45454545454545453
thrusting,deepseek,mw,0.10526315789473684
thrusting,deepseek,wordnet,0.0
thrusting,gpt,llama,0.5555555555555556
thrusting,gpt,mw,0.1111111111111111
thrusting,gpt,wordnet,0.0
thrusting,llama,mw,0.10526315789473684
thrusting,llama,wordnet,0.09090909090909091
thrusting,mw,wordnet,0.02040816326530612
dormer,deepseek,gpt,0.5
dormer,deepseek,llama,0.2
dormer,deepseek,mw,0.0
dormer,deepseek,wordnet,0.0
dormer,gpt,llama,0.2
dormer,gpt,mw,0.0
dormer,gpt,wordnet,0.25
dormer,llama,mw,0.0
dormer,llama,wordnet,0.0
dormer,mw,wordnet,0.0
mercantilist,deepseek,gpt,0.2857142857142857
mercantilist,deepseek,llama,0.2857142857142857
mercantilist,deepseek,mw,0.0
mercantilist,deepseek,wordnet,0.0
mercantilist,gpt,llama,0.14285714285714285
mercantilist,gpt,mw,0.0
mercantilist,gpt,wordnet,0.0
mercantilist,llama,mw,0.0
mercantilist,llama,wordnet,0.0
mercantilist,mw,wordnet,0.0
infirmary,deepseek,gpt,0.5714285714285714
infirmary,deepseek,llama,0.5
infirmary,deepseek,mw,0.21428571428571427
infirmary,deepseek,wordnet,0.14285714285714285
infirmary,gpt,llama,0.375
infirmary,gpt,mw,0.14285714285714285
infirmary,gpt,wordnet,0.16666666666666666
infirmary,llama,mw,0.21428571428571427
infirmary,llama,wordnet,0.14285714285714285
infirmary,mw,wordnet,0.08333333333333333
governorate,deepseek,gpt,0.5714285714285714
governorate,deepseek,llama,0.4
governorate,deepseek,mw,0.0
governorate,deepseek,wordnet,0.0
governorate,gpt,llama,0.375
governorate,gpt,mw,0.0
governorate,gpt,wordnet,0.0
governorate,llama,mw,0.0
governorate,llama,wordnet,0.0
governorate,mw,wordnet,0.0
bloc,deepseek,gpt,0.25
bloc,deepseek,llama,0.25
bloc,deepseek,mw,0.2727272727272727
bloc,deepseek,wordnet,0.0
bloc,gpt,llama,0.6666666666666666
bloc,gpt,mw,0.15
bloc,gpt,wordnet,0.0
bloc,llama,mw,0.21052631578947367
bloc,llama,wordnet,0.0
bloc,mw,wordnet,0.05263157894736842
grader,deepseek,gpt,0.5714285714285714
grader,deepseek,llama,0.8571428571428571
grader,deepseek,mw,0.0
grader,deepseek,wordnet,0.0
grader,gpt,llama,0.6666666666666666
grader,gpt,mw,0.0
grader,gpt,wordnet,0.0
grader,llama,mw,0.0
grader,llama,wordnet,0.0
grader,mw,wordnet,0.0
kaleidoscope,deepseek,gpt,0.0
kaleidoscope,deepseek,llama,0.0
kaleidoscope,deepseek,mw,0.0
kaleidoscope,deepseek,wordnet,0.0
kaleidoscope,gpt,llama,0.08333333333333333
kaleidoscope,gpt,mw,0.0
kaleidoscope,gpt,wordnet,0.0
kaleidoscope,llama,mw,0.02
kaleidoscope,llama,wordnet,0.0
kaleidoscope,mw,wordnet,0.0
synch,deepseek,gpt,0.6666666666666666
synch,deepseek,llama,0.6666666666666666
synch,deepseek,mw,0.0
synch,deepseek,wordnet,0.0
synch,gpt,llama,0.6666666666666666
synch,gpt,mw,0.0
synch,gpt,wordnet,0.0
synch,llama,mw,0.0
synch,llama,wordnet,0.0
synch,mw,wordnet,0.0
pulley,deepseek,gpt,0.42857142857142855
pulley,deepseek,llama,0.5714285714285714
pulley,deepseek,mw,0.0
pulley,deepseek,wordnet,0.125
pulley,gpt,llama,0.8
pulley,gpt,mw,0.0
pulley,gpt,wordnet,0.16666666666666666
pulley,llama,mw,0.0
pulley,llama,wordnet,0.14285714285714285
pulley,mw,wordnet,0.0
metabolism,deepseek,gpt,0.0
metabolism,deepseek,llama,0.45454545454545453
metabolism,deepseek,mw,0.0
metabolism,deepseek,wordnet,0.1
metabolism,gpt,llama,0.0
metabolism,gpt,mw,0.0
metabolism,gpt,wordnet,0.0
metabolism,llama,mw,0.0
metabolism,llama,wordnet,0.0
metabolism,mw,wordnet,0.0
tulip,deepseek,gpt,0.2857142857142857
tulip,deepseek,llama,0.375
tulip,deepseek,mw,0.0
tulip,deepseek,wordnet,0.0
tulip,gpt,llama,0.1111111111111111
tulip,gpt,mw,0.0
tulip,gpt,wordnet,0.0
tulip,llama,mw,0.0
tulip,llama,wordnet,0.0
tulip,mw,wordnet,0.0
reminder,deepseek,gpt,0.5
reminder,deepseek,llama,0.38461538461538464
reminder,deepseek,mw,0.023809523809523808
reminder,deepseek,wordnet,0.0
reminder,gpt,llama,0.5
reminder,gpt,mw,0.0
reminder,gpt,wordnet,0.0
reminder,llama,mw,0.0
reminder,llama,wordnet,0.0
reminder,mw,wordnet,0.0
inks,deepseek,gpt,0.42857142857142855
inks,deepseek,llama,0.375
inks,deepseek,mw,0.0
inks,deepseek,wordnet,0.0
inks,gpt,llama,0.8
inks,gpt,mw,0.0
inks,gpt,wordnet,0.0
inks,llama,mw,0.0
inks,llama,wordnet,0.0
inks,mw,wordnet,0.0
annals,deepseek,gpt,0.4
annals,deepseek,llama,0.5555555555555556
annals,deepseek,mw,0.1
annals,deepseek,wordnet,0.0
annals,gpt,llama,0.7142857142857143
annals,gpt,mw,0.125
annals,gpt,wordnet,0.0
annals,llama,mw,0.125
annals,llama,wordnet,0.0
annals,mw,wordnet,0.0
cleverness,deepseek,gpt,0.6363636363636364
cleverness,deepseek,llama,0.5384615384615384
cleverness,deepseek,mw,0.029411764705882353
cleverness,deepseek,wordnet,0.23076923076923078
cleverness,gpt,llama,0.38461538461538464
cleverness,gpt,mw,0.014925373134328358
cleverness,gpt,wordnet,0.07692307692307693
cleverness,llama,mw,0.029411764705882353
cleverness,llama,wordnet,0.14285714285714285
cleverness,mw,wordnet,0.047619047619047616
frustration,deepseek,gpt,0.6
frustration,deepseek,llama,0.6363636363636364
frustration,deepseek,mw,0.1875
frustration,deepseek,wordnet,0.0
frustration,gpt,llama,0.5555555555555556
frustration,gpt,mw,0.21428571428571427
frustration,gpt,wordnet,0.0
frustration,llama,mw,0.16129032258064516
frustration,llama,wordnet,0.0
frustration,mw,wordnet,0.0
difference,deepseek,gpt,0.8
difference,deepseek,llama,0.6363636363636364
difference,deepseek,mw,0.07792207792207792
difference,deepseek,wordnet,0.058823529411764705
difference,gpt,llama,0.6
difference,gpt,mw,0.08
difference,gpt,wordnet,0.06666666666666667
difference,llama,mw,0.08
difference,llama,wordnet,0.06666666666666667
difference,mw,wordnet,0.0125
shape,deepseek,gpt,0.7
shape,deepseek,llama,0.5384615384615384
shape,deepseek,mw,0.01639344262295082
shape,deepseek,wordnet,0.14705882352941177
shape,gpt,llama,0.7
shape,gpt,mw,0.009868421052631578
shape,gpt,wordnet,0.125
shape,llama,mw,0.013071895424836602
shape,llama,wordnet,0.18181818181818182
shape,mw,wordnet,0.03134796238244514
ganglion,deepseek,gpt,0.3333333333333333
ganglion,deepseek,llama,0.3
ganglion,deepseek,mw,0.0
ganglion,deepseek,wordnet,0.0
ganglion,gpt,llama,0.125
ganglion,gpt,mw,0.0
ganglion,gpt,wordnet,0.0
ganglion,llama,mw,0.0
ganglion,llama,wordnet,0.0
ganglion,mw,wordnet,0.0
ascendency,deepseek,gpt,0.42857142857142855
ascendency,deepseek,llama,0.2222222222222222
ascendency,deepseek,mw,0.25
ascendency,deepseek,wordnet,0.11764705882352941
ascendency,gpt,llama,0.23076923076923078
ascendency,gpt,mw,0.1875
ascendency,gpt,wordnet,0.18181818181818182
ascendency,llama,mw,0.3125
ascendency,llama,wordnet,0.15384615384615385
ascendency,mw,wordnet,0.125
chinchilla,deepseek,gpt,0.3333333333333333
chinchilla,deepseek,llama,0.09090909090909091
chinchilla,deepseek,mw,0.0
chinchilla,deepseek,wordnet,0.0
chinchilla,gpt,llama,0.1111111111111111
chinchilla,gpt,mw,0.0
chinchilla,gpt,wordnet,0.0
chinchilla,llama,mw,0.018518518518518517
chinchilla,llama,wordnet,0.0
chinchilla,mw,wordnet,0.0
smartly,deepseek,gpt,0.625
smartly,deepseek,llama,0.625
smartly,deepseek,mw,0.012658227848101266
smartly,deepseek,wordnet,0.08333333333333333
smartly,gpt,llama,1.0
smartly,gpt,mw,0.0
smartly,gpt,wordnet,0.1111111111111111
smartly,llama,mw,0.0
smartly,llama,wordnet,0.1111111111111111
smartly,mw,wordnet,0.013157894736842105
numerator,deepseek,gpt,0.0
numerator,deepseek,llama,0.0
numerator,deepseek,mw,0.0
numerator,deepseek,wordnet,0.0
numerator,gpt,llama,0.5
numerator,gpt,mw,0.0
numerator,gpt,wordnet,0.0
numerator,llama,mw,0.0
numerator,llama,wordnet,0.0
numerator,mw,wordnet,0.0
iteratively,deepseek,gpt,0.4444444444444444
iteratively,deepseek,llama,0.5555555555555556
iteratively,deepseek,mw,0.0
iteratively,deepseek,wordnet,0.0
iteratively,gpt,llama,0.375
iteratively,gpt,mw,0.0
iteratively,gpt,wordnet,0.0
iteratively,llama,mw,0.0
iteratively,llama,wordnet,0.0
iteratively,mw,wordnet,0.0
whiteness,deepseek,gpt,0.25
whiteness,deepseek,llama,0.6363636363636364
whiteness,deepseek,mw,0.125
whiteness,deepseek,wordnet,0.0
whiteness,gpt,llama,0.08333333333333333
whiteness,gpt,mw,0.08333333333333333
whiteness,gpt,wordnet,0.0
whiteness,llama,mw,0.06666666666666667
whiteness,llama,wordnet,0.07142857142857142
whiteness,mw,wordnet,0.0
identically,deepseek,gpt,0.3333333333333333
identically,deepseek,llama,0.3
identically,deepseek,mw,0.10344827586206896
identically,deepseek,wordnet,0.0
identically,gpt,llama,0.5714285714285714
identically,gpt,mw,0.1111111111111111
identically,gpt,wordnet,0.0
identically,llama,mw,0.19230769230769232
identically,llama,wordnet,0.0
identically,mw,wordnet,0.0
obliteration,deepseek,gpt,0.5
obliteration,deepseek,llama,0.46153846153846156
obliteration,deepseek,mw,0.125
obliteration,deepseek,wordnet,0.18181818181818182
obliteration,gpt,llama,0.4166666666666667
obliteration,gpt,mw,0.10256410256410256
obliteration,gpt,wordnet,0.2222222222222222
obliteration,llama,mw,0.1891891891891892
obliteration,llama,wordnet,0.2
obliteration,mw,wordnet,0.02702702702702703
spearhead,deepseek,gpt,0.3333333333333333
spearhead,deepseek,llama,0.2857142857142857
spearhead,deepseek,mw,0.16666666666666666
spearhead,deepseek,wordnet,0.0
spearhead,gpt,llama,0.2727272727272727
spearhead,gpt,mw,0.0625
spearhead,gpt,wordnet,0.0
spearhead,llama,mw,0.11764705882352941
spearhead,llama,wordnet,0.0
spearhead,mw,wordnet,0.0
pursue,deepseek,gpt,0.3333333333333333
pursue,deepseek,llama,0.4166666666666667
pursue,deepseek,mw,0.14814814814814814
pursue,deepseek,wordnet,0.13333333333333333
pursue,gpt,llama,0.21428571428571427
pursue,gpt,mw,0.14814814814814814
pursue,gpt,wordnet,0.0625
pursue,llama,mw,0.18518518518518517
pursue,llama,wordnet,0.2
pursue,mw,wordnet,0.03225806451612903
climatologist,deepseek,gpt,0.3333333333333333
climatologist,deepseek,llama,0.5
climatologist,deepseek,mw,0.0
climatologist,deepseek,wordnet,0.0
climatologist,gpt,llama,0.4
climatologist,gpt,mw,0.0
climatologist,gpt,wordnet,0.0
climatologist,llama,mw,0.0
climatologist,llama,wordnet,0.0
climatologist,mw,wordnet,0.0
malaria,deepseek,gpt,0.4
malaria,deepseek,llama,0.4
malaria,deepseek,mw,0.0
malaria,deepseek,wordnet,0.0
malaria,gpt,llama,0.5
malaria,gpt,mw,0.0
malaria,gpt,wordnet,0.0
malaria,llama,mw,0.0
malaria,llama,wordnet,0.0
malaria,mw,wordnet,0.0
serenity,deepseek,gpt,0.4
serenity,deepseek,llama,0.6666666666666666
serenity,deepseek,mw,0.26666666666666666
serenity,deepseek,wordnet,0.1875
serenity,gpt,llama,0.4444444444444444
serenity,gpt,mw,0.2
serenity,gpt,wordnet,0.21428571428571427
serenity,llama,mw,0.23333333333333334
serenity,llama,wordnet,0.2
serenity,mw,wordnet,0.20588235294117646
diverter,deepseek,gpt,0.18181818181818182
diverter,deepseek,llama,0.18181818181818182
diverter,deepseek,mw,0.0
diverter,deepseek,wordnet,0.0
diverter,gpt,llama,0.3333333333333333
diverter,gpt,mw,0.0
diverter,gpt,wordnet,0.0
diverter,llama,mw,0.0
diverter,llama,wordnet,0.0
diverter,mw,wordnet,0.0
formaldehyde,deepseek,gpt,0.3333333333333333
formaldehyde,deepseek,llama,0.25
formaldehyde,deepseek,mw,0.0
formaldehyde,deepseek,wordnet,0.16666666666666666
formaldehyde,gpt,llama,0.6
formaldehyde,gpt,mw,0.0
formaldehyde,gpt,wordnet,0.25
formaldehyde,llama,mw,0.0
formaldehyde,llama,wordnet,0.16666666666666666
formaldehyde,mw,wordnet,0.0
audible,deepseek,gpt,0.42857142857142855
audible,deepseek,llama,0.5
audible,deepseek,mw,0.14285714285714285
audible,deepseek,wordnet,0.16666666666666666
audible,gpt,llama,0.5
audible,gpt,mw,0.10344827586206896
audible,gpt,wordnet,0.16666666666666666
audible,llama,mw,0.13333333333333333
audible,llama,wordnet,0.125
audible,mw,wordnet,0.0
variability,deepseek,gpt,0.3076923076923077
variability,deepseek,llama,0.2857142857142857
variability,deepseek,mw,0.061224489795918366
variability,deepseek,wordnet,0.0
variability,gpt,llama,0.36363636363636365
variability,gpt,mw,0.041237113402061855
variability,gpt,wordnet,0.1
variability,llama,mw,0.0625
variability,llama,wordnet,0.0
variability,mw,wordnet,0.020833333333333332
oblate,deepseek,gpt,0.3333333333333333
oblate,deepseek,llama,0.3333333333333333
oblate,deepseek,mw,0.0
oblate,deepseek,wordnet,0.0
oblate,gpt,llama,0.14285714285714285
oblate,gpt,mw,0.0
oblate,gpt,wordnet,0.0
oblate,llama,mw,0.0
oblate,llama,wordnet,0.0
oblate,mw,wordnet,0.0
abridged,deepseek,gpt,0.4
abridged,deepseek,llama,0.4
abridged,deepseek,mw,0.08695652173913043
abridged,deepseek,wordnet,0.06666666666666667
abridged,gpt,llama,0.3333333333333333
abridged,gpt,mw,0.09090909090909091
abridged,gpt,wordnet,0.0
abridged,llama,mw,0.09090909090909091
abridged,llama,wordnet,0.07692307692307693
abridged,mw,wordnet,0.041666666666666664
rash,deepseek,gpt,0.21428571428571427
rash,deepseek,llama,0.0
rash,deepseek,mw,0.01639344262295082
rash,deepseek,wordnet,0.1111111111111111
rash,gpt,llama,0.0
rash,gpt,mw,0.008620689655172414
rash,gpt,wordnet,0.08333333333333333
rash,llama,mw,0.0
rash,llama,wordnet,0.0
rash,mw,wordnet,0.0
repetition,deepseek,gpt,0.7
repetition,deepseek,llama,0.5833333333333334
repetition,deepseek,mw,0.25
repetition,deepseek,wordnet,0.08333333333333333
repetition,gpt,llama,0.45454545454545453
repetition,gpt,mw,0.3076923076923077
repetition,gpt,wordnet,0.1111111111111111
repetition,llama,mw,0.35714285714285715
